酒店名称,酒店类型,最低房价,客房数,地址,最近地铁站直线距离,最近地铁站步行至时间,最近地铁站,好评率,总评分,点评总数,设施评分,服务评分,卫生评分,位置评分,性价比评分,入住时间,退房时间,停车场,免费WIFI,餐厅,健身房,游泳池,接机服务,会议室,行李寄存,装修日期,开业日期,电话,酒店简介,酒店链接
南京瑶庭酒店,经济型,¥253起,31,新街口地区/市中心 | 广州路173号,930米，步行约1.3公里，预计20分钟,20分钟,距珠江路地铁站直线930米，步行约1.3公里，预计20分钟,71,4.0,227,3.9,4.0,4.0,4.1,4.0,14:00,12:00,1,1,0,0,0,0,1,1,null,2014年10月01日,025-66000399,酒店坐落于南京中心地带，位于全国闻名的体育文化中心五台山体育馆（北大门），毗邻南京大学、南京师范大学、河海大学等全国著名高等学府，并且紧靠江苏省人民医院、江苏省脑科医院、南京市儿童医院以及江苏省和鼓楼医院等多家大型机构也近在咫尺；临近地铁一号线和二号线，门前公交车通达全市各个车站、景点，交通便利，闹中取静。酒店设计时尚、简约，提供优质的床上用品无线宽带上网，豪华淋浴设备，丰富的电信iTV电视节目等；住店客人还可享受优雅商务区、休闲随心阅读，更有停车等贴心服务，即使出差在外地也有回家的感觉。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90653909&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A90653909%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A109%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京橙子精品公寓,经济型,¥237起,20,河西/万达广场/龙江地区 | 福园街131号万达广场F座1612室,None,距离集庆门大街地铁站0.2公里，步行至此0.3公里，约5分钟,距离集庆门大街地铁站0.2公里，步行至此0.3公里，约5分钟,71,4.3,7,4.4,4.3,4.4,4.4,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2018年06月01日,2018年03月01日,18066045133,公寓临近河西万达广场，周围大型购物广场、超市、商场、银行及各式餐饮店众多，给了顾客更多的选择余地。公寓客房舒适温馨，是度假差旅的不二选择。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93473794&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A93473794%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A109%7C%2a%7Cpage_size%3A20%7C%2a%7C
骏怡连锁酒店(南京东南大学店),经济型,¥123起,42,新街口地区/市中心 | 进香河路老虎桥37号,552米，步行约716米，预计10分钟,10分钟,距浮桥地铁站直线552米，步行约716米，预计10分钟,85,4.1,74,4.2,4.4,4.2,4.3,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2018年10月01日,2012年12月01日,025-83611588,酒店居于全国著名的科技一条街珠江路电子一条街，宾馆地理位置优越，距地铁1号线珠江路站只有几分钟步行路程，10多条公交路线直达新街口、火车站、长途汽车站和各大旅游景点。周边银行、商场、餐饮、娱乐等社会设施齐全，高校云集。其拥有各类客房，房间配备宽带上网、电视适合各种年龄层次各种需求的人使用，并且价格合理。,https://hotel.elong.com/hotel/hoteldetail?hotelId=01101645&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A1101645%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A109%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京瑞庭宾馆,经济型,¥77起,21,六合地区 | 杨新路5号(南京信息工程大学东大门),726米，步行约847米，预计13分钟,13分钟,距信息工程大学地铁站直线726米，步行约847米，预计13分钟,77,4.5,60,4.2,4.4,4.2,4.3,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2016年08月01日,2012年05月01日,025-57726576,南京瑞庭宾馆地处杨新路，近邻九龙公园，依山傍水、宁静幽雅，周围各种风味餐厅云集，满足您不同的饮食需求。南京瑞庭宾馆装潢考究，客房整洁有序，设备完善，服务周到、贴心，让您体验到商旅休闲的别样感觉。,https://hotel.elong.com/hotel/hoteldetail?hotelId=11101016&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A11101016%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A109%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京水街一宿LOFT公寓,经济型,¥189起,10,东麒路,3.9公里，驾车约6.6公里，预计12分钟,12分钟,距南京体育学院直线3.9公里，驾车约6.6公里，预计12分钟,78,4.5,49,4.5,4.5,4.5,4.5,4.0,13:00,12:00,1,1,0,0,0,0,0,1,null,2019年08月01日,13276607222,南京水街一宿LOFT公寓位于东麒路。公寓为新中式装修风格，为客人提供自助早餐、观影会员、室内提供冰箱、洗衣机、共享烘干衣架、手机数据线等。环境幽静，是您休闲度假、短憩的不二之选,https://hotel.elong.com/hotel/hoteldetail?hotelId=60547183&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A60547183%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A109%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京香樟园馨源宾馆,经济型,¥69起,12,徐庄软件园/仙林大学城商圈 | 杉湖西路9号香樟园酒店式公寓31栋(大成名店西侧),378米，步行约903米，预计14分钟,14分钟,距南京财经大学仙林校区直线378米，步行约903米，预计14分钟,79,4.5,39,4.4,4.5,4.4,4.6,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2012年11月01日,2011年03月01日,13770784180,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90669505&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A90669505%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A109%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京甜小宅民宿,经济型,¥423起,17,雨花台南京南站地区 | 双龙街2号翡翠公馆2号楼1007-2室,569米，步行约738米，预计10分钟,10分钟,距明发广场地铁站直线569米，步行约738米，预计10分钟,97,4.7,367,4.6,4.4,4.6,4.7,4.0,15:00,12:00,1,1,0,0,0,0,0,1,null,2020年04月01日,17757128712,小而美的舒适度与人性化的设计感，兼备年轻奔涌的潮文化与温馨陪伴的“家”文明，更是您的旅途中享受放松体会惬意的一种全新生活方式的体验，愿你把它当作别样暖意包围的“家”。双胞胎辣妈甜甜，把旅途“家”的味道诠释给您一起品味。,https://hotel.elong.com/hotel/hoteldetail?hotelId=63594773&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A63594773%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A109%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京舒雅快捷宾馆,经济型,¥94起,30,雨花台南京南站地区 | 双龙大道829号南方花园瑞阳居3栋111室,409米，步行约460米，预计6分钟,6分钟,距双龙大道地铁站直线409米，步行约460米，预计6分钟,83,4.5,93,4.3,4.5,4.4,4.4,3.9,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年08月01日,025-52838456,该温馨舒适，经济实惠，店内设施齐全，干净卫生，提供24小时热水和无线上网，欢迎入住！,https://hotel.elong.com/hotel/hoteldetail?hotelId=90564699&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A90564699%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A109%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京雅洁旅社,经济型,¥95起,11,江浦汤泉地区 | 江浦街道凤凰大街4号2栋2楼,175米，步行约177米，预计2分钟,2分钟,距文德路地铁站直线175米，步行约177米，预计2分钟,80,4.0,30,4.1,4.4,4.3,4.1,4.0,14:00,12:30,1,1,0,0,0,0,0,1,null,null,025-58884156,拥有时尚房间数十间客房。地理位置优越，交通便利，店内环境干净，服务热情，提供24小时热水淋浴、空调、宽带上网。经济型宾馆，是您出行的上佳选择。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90744444&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A90744444%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A109%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京福全宾馆,经济型,¥161起,21,新街口地区/市中心 | 程阁老巷武学园小区4-1,0.3公里，步行约0.5公里，预计8分钟,8分钟,距张府园地铁站直线0.3公里，步行约0.5公里，预计8分钟,77,3.5,22,3.9,4.0,3.9,3.9,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年10月01日,13865415952,南京福全宾馆位于新街口商圈，距离中央商场，南京新百，大洋百货，苏宁广场大约三分钟 酒店简约风格，基本设施完善，全天候热水沐浴,https://hotel.elong.com/hotel/hoteldetail?hotelId=61435458&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A61435458%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A109%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京中港假日酒店,舒适型,¥165起,34,江宁区 | 庆兴路1号,717米，步行约1.3公里，预计19分钟,19分钟,距南京碧桂园直线717米，步行约1.3公里，预计19分钟,72,3.9,29,4.0,4.1,4.4,4.2,4.0,00:00,12:00,1,1,1,0,0,0,1,1,2020年11月01日,2020年11月01日,025-85093892,本酒店是一家集餐饮、住宿为一体的酒店。现营业面积7200余平方米，宾馆拥有各种类型豪华客房，房间宽敞明亮，设施齐全，舒适洁净，装潢一流，格调高雅，是居家旅行，商旅停泊的理想港湾。宴会厅可同时容纳几百人就餐，水晶灯的梦幻与浪漫交融。,https://hotel.elong.com/hotel/hoteldetail?hotelId=66343661&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A66343661%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A109%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京武夷宾馆,经济型,¥123起,15,江宁开发区 | 竹山南路502-13号,577米，步行约624米，预计9分钟,9分钟,距竹山路地铁站直线577米，步行约624米，预计9分钟,80,4.2,35,4.4,4.6,4.5,4.4,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2018年04月01日,null,025-84930199,该宾馆是一家温馨舒适经济实惠的宾馆，宾馆内配套设施齐全，环境优雅，提供24小时热水，是您出差旅行的实惠之选，欢迎入住！,https://hotel.elong.com/hotel/hoteldetail?hotelId=90187813&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A90187813%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A109%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京锦湖宾馆,经济型,¥132起,34,明故宫及南京博物院地区 | 苜蓿园大街88号锦湖大厦,517米，步行约666米，预计10分钟,10分钟,距月牙湖公园(八五一一研究所家属区东)直线517米，步行约666米，预计10分钟,82,4.6,198,4.3,4.4,4.3,4.4,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2015年01月01日,null,025-84855850,南京锦湖宾馆位于苜蓿园大街与后标营路交叉口锦湖大厦内，距中山陵风景区、地铁2号线苜蓿园站、新街口、夫子庙咫尺之遥，到达南京火车站、京沪高铁南京南站、长途汽车站极为便利。酒店位于著名的中山陵风景区，北接沪宁高速，南倚宁杭、宁合高速，东毗南京农业大学，西邻南京航空航天学院。交通、教育、文化、餐饮、购物、休闲等设施一应俱全，环境静谧优美。南京锦湖宾馆客房以星级标准设计，拥有标准房，豪华房，单人房，情侣套房等，环境幽雅，舒适惬意，全部客房均装有独立调节的中央冷气系统，24小时冷热水供应，电视、电话和24小时无限宽带上网等设施一应俱全。酒店还配备餐厅和停车位，更有家人般贴心的服务，让您拥有一个干净、温馨的住宿环境，是您商务、旅游的理想选择。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90006848&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90006848%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A111%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京花园民宿,经济型,¥114起,11,雨花台南京南站地区 | 郁金香路君子兰花园28栋101/102/103/201/202号,0.6公里，步行约1.0公里，预计16分钟,16分钟,距大明路地铁站直线0.6公里，步行约1.0公里，预计16分钟,90,4.4,104,4.4,4.5,4.4,4.4,4.0,14:00,12:00,1,1,0,0,0,0,0,0,null,2019年09月01日,15365146676,南京花园民宿环境静雅，设施齐全，位置优越，靠近别洞天，出门就是公交车站，方便旅途之人，离南京南站步行15分钟。花园民宿欢迎五湖四海的朋友们前来住宿。,https://hotel.elong.com/hotel/hoteldetail?hotelId=61156394&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A61156394%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A111%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京远东假日酒店,舒适型,¥215起,83,雨花台南京南站地区 | 卡子门大街68号,96米，步行约96米，预计1分钟,1分钟,距大明路地铁站直线96米，步行约96米，预计1分钟,74,4.2,209,3.9,4.2,4.1,4.2,4.0,14:00,12:00,1,1,1,0,0,0,1,1,null,2014年12月01日,025-85766888,南京远东假日酒店位于雨花台区卡子门大街，与大明路地铁站等毗邻，交通十分便利。酒店距南京高铁南站约1公里内，紧邻机场高速绕城公路市区出口，地铁1号线花神庙站步行约10分钟内，酒店大门紧邻地铁三号线出口，酒店门口公交站台夹岗站有20余条通往市、郊区线路，酒店周边有麦德龙、迪卡侬等购物超市，南京着名的大明路汽车市场及月星、红星、永隆家居建材店林立周边。交通四通八达，方便您的商务、旅行活动。酒店总营业面积10000多平方米，是集餐饮、客房、棋牌娱乐为一体的时尚、精品商务型酒店。酒店设施齐全，精心打造众多客房，每间客房面积在35平方米左右。客房备有点播电视、无线上网、自助早餐、24小时热水、独立卫浴、休闲娱乐设施等。酒店拥有20多个风格迥异的豪华包间，大、小宴会厅2间，用于承办大型喜事、婚宴等，可同时容纳600多人用餐。酒店配有120多人的豪华多功能会议室1间，满足各行业商务、团体、会议等活动的需求。在繁忙的商务工作之余，酒店将为您提供完善的设施和周到的服务。准星级超舒适的客房将为您消除一天的疲劳。餐厅为您奉上可口的健康美食及金陵风味佳肴。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90730252&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A90730252%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A111%7C%2a%7Cpage_size%3A20%7C%2a%7C
格林豪泰快捷酒店(南京江宁黄金海岸店),经济型,¥84起,83,江宁开发区 | 北沿路105号,1.8公里，驾车约8.3公里，预计13分钟,13分钟,距双龙大道地铁站直线1.8公里，驾车约8.3公里，预计13分钟,74,4.3,94,4.1,4.2,4.3,4.3,4.0,14:00,12:00,1,1,1,0,0,0,0,1,null,2015年05月01日,025-52397266,位于南京市江宁区东山街道北沿路105号，靠近上元大街和文靖路。酒店距离江宁区政府仅800米的路程，步行五分钟即到；距离南京禄口国际机场30公里，约40分钟车程；距离南京南站6公里，乘坐公交车191路火车南站下即可，乘出租车费仅需15元。酒店周边KTV、苏宁电器、国美电器、苏果超市、欧尚超市、医院、同曦鸣城假日百货、万达商城等娱乐生活设施一应俱全，生活和交通都非常方便。酒店拥有各类客房84间，酒店提供大堂和客房覆盖无线网络、停车场、40人左右的会议室、配置齐全的商务中心、棋牌室等配套设施服务，可满足您的多种需求。酒店本着全方位的服务，主动式的服务，让每个客人感受到关心、关爱的服务理念，为商务活动、旅游休闲的客人提供 “ 超健康，超舒适，超价值，超期望” 的四超服务。格林豪泰，只需感受！,https://hotel.elong.com/hotel/hoteldetail?hotelId=01101716&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A1101716%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A111%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京念馨快捷酒店,经济型,¥98起,25,江宁区 | 禄口街道铜山金航路,772米，步行约776米，预计12分钟,12分钟,距铜山地铁站直线772米，步行约776米，预计12分钟,82,4.0,11,4.4,4.6,4.5,4.5,4.0,14:00,12:00,1,1,0,0,0,1,0,1,2019年08月01日,null,025-84980191,该温馨舒适，经济实惠，店内设施齐全，干净卫生，提供24小时热水和无线上网，欢迎入住！,https://hotel.elong.com/hotel/hoteldetail?hotelId=90631377&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A90631377%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A111%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京小隐九峰居酒店,舒适型,¥403起,14,浦口区 | 星甸街道后圩社区西山闲庭东50米(万后线北),1.5公里，驾车约2.2公里，预计4分钟,4分钟,距九峰寺直线1.5公里，驾车约2.2公里，预计4分钟,86,4.1,7,4.0,4.0,4.1,4.4,4.3,14:00,12:00,1,1,1,0,0,0,1,1,null,2018年08月01日,18066821892,南京小隐九峰居坐落于九峰山脚下，集餐饮、住宿、会议、休闲娱乐为一体的民宿型酒店，酒店位于浦口区星甸街道后圩村，紧邻宁合高速，小隐九峰居酒店四面环山，山中有水，水中有山，水光山色，景色十分优美，素有天然氧吧的美称，是中外宾客理想的下榻之处。酒店共有客房14间，营业面积1000平方米，包括标间、单间、套房三种房型，布置温馨细致，突出稳重大气，彰显尊贵与奢华。宴会大厅可容纳100人同时用餐。会议室具备专业的音响扩声系统、先进的多媒体显示系统，是您举行大型会议、庆典演出的选择场所。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93560995&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A93560995%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A111%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京欣鑫宾馆,经济型,¥104起,14,夫子庙景区/秦淮河风光带 | 一品嘉园1-39号,651米，步行约854米，预计13分钟,13分钟,距夫子庙(地铁站)地铁站直线651米，步行约854米，预计13分钟,79,4.2,98,4.0,4.3,4.2,4.1,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2015年02月01日,025-52250807,南京欣鑫宾馆位于一品嘉园，临近王导谢安纪念馆。宾馆客房规整洁净，设有24小时热水、电热水壶、空调、电视、淋浴等，服务热情。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90150587&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90150587%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A111%7C%2a%7Cpage_size%3A20%7C%2a%7C
