酒店名称,酒店类型,最低房价,客房数,地址,最近地铁站直线距离,最近地铁站步行至时间,最近地铁站,好评率,总评分,点评总数,设施评分,服务评分,卫生评分,位置评分,性价比评分,入住时间,退房时间,停车场,免费WIFI,餐厅,健身房,游泳池,接机服务,会议室,行李寄存,装修日期,开业日期,电话,酒店简介,酒店链接
三亚遇见夏天海景公寓,经济型,¥67起,33,大东海/鹿回头风景区/半山半岛 | 金茂海景花园海花路8号,306米，步行约472米，预计7分钟,7分钟,距大东海旅游区直线306米，步行约472米，预计7分钟,100,4.8,543,4.6,4.6,4.8,4.8,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2018年03月01日,17372013371,位于大东海150米 附近有鹿回头公园、大菠萝商场、夏日百货商场、美食广场等。您白天可以尽情享受阳光、沙滩、海浪带来的乐趣，玩累了直接就可以回到住处，让您享受家一样的舒适。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93524504&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A93524504%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A62%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚御墅·龙海印象精品民宿,经济型,¥160起,9,龙海风情小镇,1.8公里，驾车约2.6公里，预计35分钟,35分钟,距海棠路直线1.8公里，驾车约2.6公里，预计35分钟,93,4.7,29,4.6,4.7,4.7,4.6,4.0,14:00,12:00,1,1,0,0,0,1,0,1,null,2019年08月01日,15501839776,三亚御墅·龙海印象精品民宿位于海棠湾龙海风情小镇，房间设施齐全，房间风格独特，以东南亚风情，中式装修为主。距离免税店，亚特兰蒂斯，不夜城等景区很近。,https://hotel.elong.com/hotel/hoteldetail?hotelId=60116597&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A60116597%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A62%7C%2a%7Cpage_size%3A20%7C%2a%7C
朗月星旅租(三亚湾凤凰机场店),经济型,¥119起,62,三亚湾椰梦长廊/凤凰机场/西岛 | 凤凰镇凤凰路28号凤凰中学旁,1.6公里，驾车约2.5公里，预计8分钟,8分钟,距三亚客运西站直线1.6公里，驾车约2.5公里，预计8分钟,85,4.5,20,4.6,4.6,4.7,4.6,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2014年05月01日,2013年11月01日,0898-88335225,朗月星旅租(三亚湾凤凰机场店)位于三亚凤凰镇凤凰中学旁，近张氏公馆，周边有成熟的商业综合体，出行购物方便。朗月星旅租(三亚湾凤凰机场店)拥有不同房型供您选择，房间设施一应俱全。安静的住宿环境，极佳的地理位置，让您尽享舒适便捷。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90170264&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A90170264%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A62%7C%2a%7Cpage_size%3A20%7C%2a%7C
鹿客度假公寓(三亚大东海店),经济型,¥81起,2,大东海/鹿回头风景区/半山半岛 | 金茂海景花园2B栋海花路金茂花园公寓,301米，步行约396米，预计5分钟,5分钟,距大东海旅游区直线301米，步行约396米，预计5分钟,97,4.5,153,4.5,4.6,4.5,4.6,4.0,14:00,12:00,0,1,0,0,1,0,0,0,null,2017年08月01日,13158978088,三亚鹿客度假公寓（大东海店）座落于金茂海景花园内，小区内游泳池、健身房等配套设施一应俱全，更有24小时值班的保安队伍，意在为宾客营造一个环境幽雅、温暖惬意的度假公寓。温馨公寓，欢迎您的到来！,https://hotel.elong.com/hotel/hoteldetail?hotelId=92846127&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A92846127%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A62%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚心缘驿家海景客栈,经济型,¥66起,11,三亚湾椰梦长廊/凤凰机场/西岛 | 昌达海景花园一期A区四单元8楼807,254米，步行约356米，预计5分钟,5分钟,距解放路步行街直线254米，步行约356米，预计5分钟,91,4.4,54,4.2,4.5,4.4,4.5,4.0,13:00,12:00,1,1,0,0,0,1,0,1,null,2019年01月01日,18201671492,三亚心缘驿家海景客栈位于三亚市三亚湾路繁华地段，客栈房间样式多样，房间设施齐全，独立网络数字电视，配有吹风机等。客栈楼下就是三亚湾海滩，去观日落游泳散步都十分方便，另一侧是大型连锁超市和解放路步行街，特产、生活用品、小吃美食一应俱全，离三亚汽车站和市人民医院大概15分钟路程，客栈附近有多路公交车站出行很方便快捷。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93654114&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A93654114%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A62%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚华美达酒店,舒适型,¥233起,248,亚龙湾/热带天堂森林公园/博后村 | 榆亚路新鸿港市场7号楼,3.9公里，驾车约4.7公里，预计11分钟,11分钟,距亚龙湾站直线3.9公里，驾车约4.7公里，预计11分钟,68,3.7,63,4.0,4.0,4.0,4.0,4.0,14:00,12:00,1,1,1,1,0,0,1,1,2021年02月01日,2021年02月01日,0898-32333999,三亚华美达酒店位于三亚，距离亚龙湾约7.4 英里（约12 公里），距离大东海沙滩约7.8 英里（约12.6 公里）。 此酒店距离三亚湾约8.6 英里（约13.8 公里），距离亚龙湾热带天堂森林公园约5.9 英里（约9.5 公里）。 蜈支洲岛、鹿回头、热带天堂森林公园、千古情等众多网红打卡地，车程约15分钟，牵着爱人的手漫步海边，吃着海鲜要有多浪漫就有多浪漫。您可利用免费 WiFi和礼品店/报摊等便利服务和设施。 您可以到酒店的Aolai Restaurant餐厅享用美味的午餐和晚餐；也可以待在房间里，享受部分时段客房送餐服务。每日提供免费的自助式早餐。 特色服务/设施包括快速入住、快速退房和干洗/洗衣服务。酒店提供免费自助停车。 空调客房提供迷你吧和平板电视；您定能在旅途中找到家的舒适。免费 WiFi可让您与朋友保持联系。配备浴缸或淋浴的私人浴室提供免费洗浴用品和吹风机。便利设施包括电话，以及保险箱和茶具/咖啡用具。华美达品牌矢志每时每刻为每一位客人奉上悉心关怀，秉承 “做您所想，将余下的 事交给我们（LEAVE THE REST TO US）”的宗旨与理念。三亚华美达酒店期待您的光临！,https://hotel.elong.com/hotel/hoteldetail?hotelId=65875702&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A65875702%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A62%7C%2a%7Cpage_size%3A20%7C%2a%7C
阿拉亚古风设计美宿(亚龙湾博后村店),经济型,¥132起,50,亚龙湾/热带天堂森林公园/博后村 | 华皓亚龙府小区东门二层接待中心,3.9公里，驾车约11.4公里，预计19分钟,19分钟,距亚龙湾国际玫瑰谷直线3.9公里，驾车约11.4公里，预计19分钟,90,4.6,29,4.6,4.6,4.6,4.6,4.0,14:00,12:00,1,1,1,0,1,1,0,1,2021年01月01日,2021年01月01日,17336987333,装修于2021-01-01，相信无论您是一日游还是深度游，民宿都是您三亚之行的不二选择。酒店距离凤凰国际机场仅34km，距离亚龙湾站仅10km，提供给旅客多项便捷的交通选择。客房内的所有设施都是经过精心的考虑和安排，包括空调和衣柜/衣橱，满足您入住需求的同时又能增添家的温馨感。服务人员会提前为您准备好电热水壶和瓶装水，以满足您的饮水需求。浴室内提供拖鞋、24小时热水和吹风机，让您感受到宾至如归的享受。旅客可以在中餐厅享用可口的美食。若是觉得酒店的餐饮无法满足您挑剔的味蕾，附近林姐香味海鲜(亚龙湾总店)（海鲜）的宝藏椰子饭、小扇贝海鲜(亚龙湾店)（海鲜）的蒜蓉粉丝蒸扇贝和味本家椰子鸡(滨海世界店)（海鲜）的泡椒风爪或许能勾起您的食欲。对于顾客来说，可以在室外泳池享受锻炼的乐趣。为了方便旅客，酒店会提供接机服务。,https://hotel.elong.com/hotel/hoteldetail?hotelId=65233549&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A65233549%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A62%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚初雨精品客栈,经济型,¥46起,50,市区火车站/海旅免税城/千古情景区 | 解放路524号汽车大厦10楼,309米，步行约478米，预计7分钟,7分钟,距解放路步行街直线309米，步行约478米，预计7分钟,80,4.1,65,4.0,4.3,4.2,4.2,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2016年01月01日,null,0898-88277634,三亚初雨精品客栈位于三亚市三亚湾市中心最繁华的解放路步行街 地理位置优越 步行五分钟左右即可到达海边 楼下有步行街小吃城 距离汽车站 明珠广场 凤凰岛 旺豪超市中央大道以及大型购物广场也非常近（步行即可到达）宾馆附近有到各个旅游景点的公交车 去哪游玩都很方便 宾馆共有26个房间 最独特的就是海景房 在房间就能看到蔚蓝的海景 有独立厨房 可供长期居住的顾客做饭 楼下有地下停车场 交通便利 欢迎下榻,https://hotel.elong.com/hotel/hoteldetail?hotelId=92698318&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A92698318%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A62%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚悦榕旅租,经济型,¥124起,9,海棠湾/三亚免税店/后海 | 龙海风情小镇L8-4号,2.6公里，驾车约4.8公里，预计10分钟,10分钟,距仁恒海棠湾直线2.6公里，驾车约4.8公里，预计10分钟,83,4.6,6,4.5,5.0,4.3,4.5,4.0,14:00,12:00,1,1,1,0,0,0,0,0,null,2018年12月01日,0898-88038539,三亚悦榕旅租，距离免税店、海边、蜈支洲岛仅有1公里，酒店内每个房间都有独立卫生间，都有吹风机，级酒店备品。100米范围内有超市，市场公交车站，小吃街。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93593827&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A93593827%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A63%7C%2a%7Cpage_size%3A20%7C%2a%7C
隐梵居民宿(三亚天涯海角店),经济型,¥261起,10,三亚湾椰梦长廊/凤凰机场/西岛 | 马岭东二街小组206号,2.3公里，驾车约2.8公里，预计6分钟,6分钟,距天涯海角直线2.3公里，驾车约2.8公里，预计6分钟,90,4.6,49,4.6,4.6,4.6,4.6,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2021年06月01日,2021年06月01日,18907617475,民宿位于三亚最浪漫的小镇——天涯镇，这里有无敌一线的海景，走出房间便是开阔的望景阳台，俯视整个海湾，没有任何遮挡的广阔视角。出门就遇见沙滩，在沙滩上漫步朝阳晚霞，做回小镇青年，骑上自行车，带上心爱之人感受岛民生活，温情而平淡的生活记录，一帧一秒都美成一幅画。民宿将带给您我们最贴心的服务和优质的体验，您想要的诗和远方这里都有，期待您的到来！,https://hotel.elong.com/hotel/hoteldetail?hotelId=68427986&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A68427986%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A63%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚大东海小脚丫公寓,经济型,¥93起,18,大东海/鹿回头风景区/半山半岛 | 榆海路11号,663米，步行约830米，预计13分钟,13分钟,距大东海旅游区直线663米，步行约830米，预计13分钟,100,4.5,2,4.5,4.5,4.5,4.5,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2017年08月01日,2011年01月01日,13368981710,三亚大东海小脚丫公寓位于河东区榆海路，临近大东海旅游区、亚龙湾，出与海边相隔仅百余米，环境舒适。三亚大东海小脚丫公寓每间客房都拥有三亚屈指可数的无敌海景，设施齐全，服务细致。到三亚体验海边生活选小脚丫，因为您可以穿着泳衣举步即达海滨浴场，与大海进行亲密接触。心的旅程，从小脚丫开始。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90380913&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A90380913%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A63%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚用友梅地亚中心,舒适型,¥355起,98,南山寺/崖州湾科技城 | 用友产业园5号路,None,距离用友产业园(三亚)实际距离小于100米,距离用友产业园(三亚)实际距离小于100米,83,4.3,117,4.3,4.4,4.5,4.4,4.0,15:00,12:00,1,1,1,0,1,1,1,1,null,2019年01月01日,0898-38857788,三亚用友梅地亚中心坐落于北纬18.2度、三亚市西部崖州湾境内。酒店远离喧嚣，隐逸于枕山面海的海湾深处，是三亚一个原生态海湾；在北纬18.2度赏美丽夕阳；酒店距离大小洞天景区约5分钟车程，离南山寺约10分钟车程。酒店智能高科技客房配备会呼吸的多孔棉被及80支棉加丝床单，丝质柔软，让您体验秒睡的境界。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93932486&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A93932486%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A63%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚金福山酒店(三亚大东海店),经济型,¥110起,50,大东海/鹿回头风景区/半山半岛 | 南边海渔村路108号,0.9公里，步行约2.0公里，预计30分钟,30分钟,距鹿回头公园直线0.9公里，步行约2.0公里，预计30分钟,83,4.5,60,4.5,4.5,4.5,4.4,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2020年06月01日,2011年10月01日,0898-38863993,酒店位于三亚一个本土风情的小渔村，靠近大东海和三亚鹿回头风景区，附近有网红打卡美食街：“渔村炸鸡”，“椰吉旺清补凉”，“特色炒冰”，在酒店后面还有疍家风味海鲜加工餐馆以及菜市场，贩卖新鲜果蔬海鲜，适合吃货群的打卡基地，且酒店旁有小型超市，生活吃喝玩乐非常便利，是您出行的理想之选！,https://hotel.elong.com/hotel/hoteldetail?hotelId=02201418&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A2201418%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A63%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚一夕一夏冲浪民宿,经济型,¥230起,36,蜈支洲岛 | 藤海社区东村一小组97号,121米，步行约170米，预计3分钟,3分钟,距后海村直线121米，步行约170米，预计3分钟,83,4.6,205,4.4,4.5,4.4,4.4,4.0,14:00,12:30,1,1,0,0,0,0,0,1,null,2020年11月01日,17776871903,三亚一夕一夏冲浪民宿位于后海村主街，周边特色本地菜馆琳琅满目，没准还会碰到明星哟，附近约100米就是小吃街，离蜈支洲岛码头约300米的路程，从民宿到亚特兰蒂斯水世界，三亚免税店，大东海都是有直达的公交车的。说起一夕一夏，让我不得不想起《一夕一夏》这部漫画书。也是我希望每一位到一夕一夏的朋友们生活中都充满阳光，没有什么问题是解决不了的。我们的管家式服务也是以亲切，爽朗，自然的状态去服务于每一位客人，这是属于一夕一夏的特质。民宿是以整体的设计采用蓝白色调融合了多种海洋运动元素，创新传统酒店和民宿模式，保持设计师的原有的文艺风格，给您更多的海岛体验。民宿享有蜈支洲岛进出VIP快捷通道。入住加点都可以享受哟。浪里浪冲浪俱乐部也在门前，为您冲浪，浮潜等海岛娱乐项目一站式游玩。当然，更多的三亚游玩攻略也会给您准备好的。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93672615&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A93672615%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A63%7C%2a%7Cpage_size%3A20%7C%2a%7C
居康宾馆(三亚湾店),经济型,¥47起,15,三亚湾椰梦长廊/凤凰机场/西岛 | 三亚市团结街11号,512米，步行约553米，预计7分钟,7分钟,距解放路步行街直线512米，步行约553米，预计7分钟,67,4.5,21,4.6,4.6,4.6,4.6,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2012年12月01日,null,0898-38263300,三亚居康旅馆位于市中心繁华地段解放路于三亚湾路中段，离海边仅100m距离步行2分钟即到，三亚湾风景优雅，海风凉爽，空气新鲜，夜生活丰富，夕阳西下，三亚湾美景尽收眼底，只需闲庭信步与湛蓝的海水、洁白的沙滩、蔚蓝的天空相拥让您无限留恋;领略绵延16公里的椰梦长廊无论您是观光旅游、休闲度假、都是您的不错选择。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90713995&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90713995%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A63%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚英迪斯度假旅租,经济型,¥111起,35,市区火车站/海旅免税城/千古情景区 | 金鸡岭社区西一巷7号,762米，步行约937米，预计14分钟,14分钟,距奇幻艺术画展有限公司直线762米，步行约937米，预计14分钟,76,4.0,92,4.2,4.2,4.2,4.2,4.1,12:00,12:00,1,1,0,0,0,0,0,1,2018年10月01日,2015年08月01日,0898-88696998,下榻开业于2015-08-01的三亚英迪斯度假租旅，感受三亚的独特魅力。酒店地处便捷区域，距离三亚凤凰国际机场仅12km，距离三亚火车站仅3km。对于入住酒店的旅客来说，闲暇时间去附近的椰梦长廊和三亚千古情景区游玩是一个不错的选择。酒店对客房的装饰十分考究，每间设施齐全的客房都配备有空调、液晶电视机和房间内高速上网。电热水壶可供使用，便捷的客房设施定能让您倍感舒适。浴室配有拖鞋、24小时热水和吹风机。旅客可以在闲暇时间去酒店的休闲区，提升健康幸福感。酒店设有24小时前台咨询服务，为下榻至此的您提供最贴心的行程安排。酒店会为自驾的客人提供免费停车场。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90934665&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A90934665%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A63%7C%2a%7Cpage_size%3A20%7C%2a%7C
